
loading dataset ...
len(hyper) of ntire2022 dataset:897
len(bgr) of ntire2022 dataset:897
Ntire2022 scene 772 is loaded.
Ntire2022 scene 773 is loaded.
Ntire2022 scene 774 is loaded.
Ntire2022 scene 775 is loaded.
Ntire2022 scene 776 is loaded.
Ntire2022 scene 777 is loaded.
Ntire2022 scene 778 is loaded.
Ntire2022 scene 779 is loaded.
Ntire2022 scene 780 is loaded.
Ntire2022 scene 781 is loaded.
Ntire2022 scene 782 is loaded.
Ntire2022 scene 783 is loaded.
Ntire2022 scene 784 is loaded.
Ntire2022 scene 785 is loaded.
Ntire2022 scene 786 is loaded.
Ntire2022 scene 787 is loaded.
Ntire2022 scene 788 is loaded.
Ntire2022 scene 789 is loaded.
Ntire2022 scene 790 is loaded.
Ntire2022 scene 791 is loaded.
Ntire2022 scene 792 is loaded.
Ntire2022 scene 793 is loaded.
Ntire2022 scene 794 is loaded.
Ntire2022 scene 795 is loaded.
Ntire2022 scene 796 is loaded.
Ntire2022 scene 797 is loaded.
Ntire2022 scene 798 is loaded.
Ntire2022 scene 799 is loaded.
Ntire2022 scene 800 is loaded.
Ntire2022 scene 801 is loaded.
Ntire2022 scene 802 is loaded.
Ntire2022 scene 803 is loaded.
Ntire2022 scene 804 is loaded.
Ntire2022 scene 805 is loaded.
Ntire2022 scene 806 is loaded.
Ntire2022 scene 807 is loaded.
Ntire2022 scene 808 is loaded.
Ntire2022 scene 809 is loaded.
Ntire2022 scene 810 is loaded.
Ntire2022 scene 811 is loaded.
Ntire2022 scene 812 is loaded.
Ntire2022 scene 813 is loaded.
Ntire2022 scene 814 is loaded.
Ntire2022 scene 815 is loaded.
Ntire2022 scene 816 is loaded.
Ntire2022 scene 817 is loaded.
Ntire2022 scene 818 is loaded.
Ntire2022 scene 819 is loaded.
Ntire2022 scene 820 is loaded.
Ntire2022 scene 821 is loaded.
Ntire2022 scene 822 is loaded.
Ntire2022 scene 823 is loaded.
Ntire2022 scene 824 is loaded.
Ntire2022 scene 825 is loaded.
Ntire2022 scene 826 is loaded.
Ntire2022 scene 827 is loaded.
Ntire2022 scene 828 is loaded.
Ntire2022 scene 829 is loaded.
Ntire2022 scene 830 is loaded.
Ntire2022 scene 831 is loaded.
Ntire2022 scene 832 is loaded.
Ntire2022 scene 833 is loaded.
Ntire2022 scene 834 is loaded.
Ntire2022 scene 835 is loaded.
Ntire2022 scene 836 is loaded.
Ntire2022 scene 837 is loaded.
Ntire2022 scene 838 is loaded.
Ntire2022 scene 839 is loaded.
Ntire2022 scene 840 is loaded.
Ntire2022 scene 841 is loaded.
Ntire2022 scene 842 is loaded.
Ntire2022 scene 843 is loaded.
Ntire2022 scene 844 is loaded.
Ntire2022 scene 845 is loaded.
Ntire2022 scene 846 is loaded.
Ntire2022 scene 847 is loaded.
Ntire2022 scene 848 is loaded.
Ntire2022 scene 849 is loaded.
Ntire2022 scene 850 is loaded.
Ntire2022 scene 851 is loaded.
Ntire2022 scene 852 is loaded.
Ntire2022 scene 853 is loaded.
Ntire2022 scene 854 is loaded.
Ntire2022 scene 855 is loaded.
Ntire2022 scene 856 is loaded.
Ntire2022 scene 857 is loaded.
Ntire2022 scene 858 is loaded.
Ntire2022 scene 859 is loaded.
Ntire2022 scene 860 is loaded.
Ntire2022 scene 861 is loaded.
Ntire2022 scene 862 is loaded.
Ntire2022 scene 863 is loaded.
Ntire2022 scene 864 is loaded.
Ntire2022 scene 865 is loaded.
Ntire2022 scene 866 is loaded.
Ntire2022 scene 867 is loaded.
Ntire2022 scene 868 is loaded.
Ntire2022 scene 869 is loaded.
Ntire2022 scene 870 is loaded.
Ntire2022 scene 871 is loaded.
Ntire2022 scene 872 is loaded.
Ntire2022 scene 873 is loaded.
Ntire2022 scene 874 is loaded.
Ntire2022 scene 875 is loaded.
Ntire2022 scene 876 is loaded.
Ntire2022 scene 877 is loaded.
Ntire2022 scene 878 is loaded.
Ntire2022 scene 879 is loaded.
Ntire2022 scene 880 is loaded.
Ntire2022 scene 881 is loaded.
Ntire2022 scene 882 is loaded.
Ntire2022 scene 883 is loaded.
Ntire2022 scene 884 is loaded.
Ntire2022 scene 885 is loaded.
Ntire2022 scene 886 is loaded.
Ntire2022 scene 887 is loaded.
Ntire2022 scene 888 is loaded.
Ntire2022 scene 889 is loaded.
Ntire2022 scene 890 is loaded.
Ntire2022 scene 891 is loaded.
Ntire2022 scene 892 is loaded.
Ntire2022 scene 893 is loaded.
Ntire2022 scene 894 is loaded.
Ntire2022 scene 895 is loaded.
Ntire2022 scene 896 is loaded.
Iteration per epoch: 1977885
len(hyper_valid) of ntire2022 dataset:50
len(bgr_valid) of ntire2022 dataset:50
Ntire2022 scene 0 is loaded.
Ntire2022 scene 1 is loaded.
Ntire2022 scene 2 is loaded.
Ntire2022 scene 3 is loaded.
Ntire2022 scene 4 is loaded.
Ntire2022 scene 5 is loaded.
Ntire2022 scene 6 is loaded.
Ntire2022 scene 7 is loaded.
Ntire2022 scene 8 is loaded.
Ntire2022 scene 9 is loaded.
Ntire2022 scene 10 is loaded.
Ntire2022 scene 11 is loaded.
Ntire2022 scene 12 is loaded.
Ntire2022 scene 13 is loaded.
Ntire2022 scene 14 is loaded.
Ntire2022 scene 15 is loaded.
Ntire2022 scene 16 is loaded.
Ntire2022 scene 17 is loaded.
Ntire2022 scene 18 is loaded.
Ntire2022 scene 19 is loaded.
Ntire2022 scene 20 is loaded.
Ntire2022 scene 21 is loaded.
Ntire2022 scene 22 is loaded.
Ntire2022 scene 23 is loaded.
Ntire2022 scene 24 is loaded.
Ntire2022 scene 25 is loaded.
Ntire2022 scene 26 is loaded.
Ntire2022 scene 27 is loaded.
Ntire2022 scene 28 is loaded.
Ntire2022 scene 29 is loaded.
Ntire2022 scene 30 is loaded.
Ntire2022 scene 31 is loaded.
Ntire2022 scene 32 is loaded.
Ntire2022 scene 33 is loaded.
Ntire2022 scene 34 is loaded.
Ntire2022 scene 35 is loaded.
Ntire2022 scene 36 is loaded.
Ntire2022 scene 37 is loaded.
Ntire2022 scene 38 is loaded.
Ntire2022 scene 39 is loaded.
Ntire2022 scene 40 is loaded.
Ntire2022 scene 41 is loaded.
Ntire2022 scene 42 is loaded.
Ntire2022 scene 43 is loaded.
Ntire2022 scene 44 is loaded.
Ntire2022 scene 45 is loaded.
Ntire2022 scene 46 is loaded.
Ntire2022 scene 47 is loaded.
Ntire2022 scene 48 is loaded.
Ntire2022 scene 49 is loaded.
Validation set samples:  50
Parameters number is  15108705
[iter:20/300000],lr=0.000200000,train_losses.avg=1.745595813
[iter:40/300000],lr=0.000200000,train_losses.avg=1.302143455
[iter:60/300000],lr=0.000200000,train_losses.avg=1.152910829
[iter:80/300000],lr=0.000200000,train_losses.avg=1.043799758
[iter:100/300000],lr=0.000200000,train_losses.avg=0.964498520
[iter:120/300000],lr=0.000200000,train_losses.avg=0.936628520
[iter:140/300000],lr=0.000200000,train_losses.avg=0.898059607
[iter:160/300000],lr=0.000200000,train_losses.avg=0.881119549
[iter:180/300000],lr=0.000200000,train_losses.avg=0.866655350
[iter:200/300000],lr=0.000200000,train_losses.avg=0.844880044
[iter:220/300000],lr=0.000200000,train_losses.avg=0.828457415
[iter:240/300000],lr=0.000200000,train_losses.avg=0.808599770
[iter:260/300000],lr=0.000200000,train_losses.avg=0.793305755
[iter:280/300000],lr=0.000200000,train_losses.avg=0.778659165
[iter:300/300000],lr=0.000200000,train_losses.avg=0.761635423
[iter:320/300000],lr=0.000199999,train_losses.avg=0.749921501
[iter:340/300000],lr=0.000199999,train_losses.avg=0.741057992
[iter:360/300000],lr=0.000199999,train_losses.avg=0.732991397
[iter:380/300000],lr=0.000199999,train_losses.avg=0.721956789
[iter:400/300000],lr=0.000199999,train_losses.avg=0.716150701
[iter:420/300000],lr=0.000199999,train_losses.avg=0.707929015
[iter:440/300000],lr=0.000199999,train_losses.avg=0.703808069
[iter:460/300000],lr=0.000199999,train_losses.avg=0.700472057
[iter:480/300000],lr=0.000199999,train_losses.avg=0.694550335
[iter:500/300000],lr=0.000199999,train_losses.avg=0.689991355
[iter:520/300000],lr=0.000199999,train_losses.avg=0.684624434
[iter:540/300000],lr=0.000199998,train_losses.avg=0.681063473
[iter:560/300000],lr=0.000199998,train_losses.avg=0.677610338
[iter:580/300000],lr=0.000199998,train_losses.avg=0.672559619
[iter:600/300000],lr=0.000199998,train_losses.avg=0.667311549
[iter:620/300000],lr=0.000199998,train_losses.avg=0.663128972
[iter:640/300000],lr=0.000199998,train_losses.avg=0.658501863
[iter:660/300000],lr=0.000199998,train_losses.avg=0.654055595
[iter:680/300000],lr=0.000199997,train_losses.avg=0.651303828
[iter:700/300000],lr=0.000199997,train_losses.avg=0.647893608
[iter:720/300000],lr=0.000199997,train_losses.avg=0.645628273
[iter:740/300000],lr=0.000199997,train_losses.avg=0.643720627
[iter:760/300000],lr=0.000199997,train_losses.avg=0.641137540
[iter:780/300000],lr=0.000199997,train_losses.avg=0.638080537
[iter:800/300000],lr=0.000199997,train_losses.avg=0.635519862
[iter:820/300000],lr=0.000199996,train_losses.avg=0.632564068
[iter:840/300000],lr=0.000199996,train_losses.avg=0.630360067
[iter:860/300000],lr=0.000199996,train_losses.avg=0.628137052
[iter:880/300000],lr=0.000199996,train_losses.avg=0.627641976
[iter:900/300000],lr=0.000199996,train_losses.avg=0.626270354
[iter:920/300000],lr=0.000199995,train_losses.avg=0.624187171
[iter:940/300000],lr=0.000199995,train_losses.avg=0.622008562
[iter:960/300000],lr=0.000199995,train_losses.avg=0.620529115
[iter:980/300000],lr=0.000199995,train_losses.avg=0.619697273
[iter:1000/300000],lr=0.000199995,train_losses.avg=0.616498888
MRAE:0.5376729369163513, RMSE: 0.0749652162194252, PNSR:24.837989807128906
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[001000], Epoch[000001], learning rate : 0.000199995, Train MRAE: 0.616498888, Test MRAE: 0.537672937, Test RMSE: 0.074965216, Test PSNR: 24.837989807 
[iter:1020/300000],lr=0.000199994,train_losses.avg=0.615151167
[iter:1040/300000],lr=0.000199994,train_losses.avg=0.613488734
[iter:1060/300000],lr=0.000199994,train_losses.avg=0.612182856
[iter:1080/300000],lr=0.000199994,train_losses.avg=0.610764861
[iter:1100/300000],lr=0.000199993,train_losses.avg=0.609869421
[iter:1120/300000],lr=0.000199993,train_losses.avg=0.608848751
[iter:1140/300000],lr=0.000199993,train_losses.avg=0.607526362
[iter:1160/300000],lr=0.000199993,train_losses.avg=0.606187344
[iter:1180/300000],lr=0.000199992,train_losses.avg=0.605001152
[iter:1200/300000],lr=0.000199992,train_losses.avg=0.604311705
[iter:1220/300000],lr=0.000199992,train_losses.avg=0.603561163
[iter:1240/300000],lr=0.000199992,train_losses.avg=0.602473795
[iter:1260/300000],lr=0.000199991,train_losses.avg=0.601511121
[iter:1280/300000],lr=0.000199991,train_losses.avg=0.599887311
[iter:1300/300000],lr=0.000199991,train_losses.avg=0.597644806
[iter:1320/300000],lr=0.000199991,train_losses.avg=0.597077668
[iter:1340/300000],lr=0.000199990,train_losses.avg=0.595836163
[iter:1360/300000],lr=0.000199990,train_losses.avg=0.594735265
[iter:1380/300000],lr=0.000199990,train_losses.avg=0.593380332
[iter:1400/300000],lr=0.000199989,train_losses.avg=0.591729403
[iter:1420/300000],lr=0.000199989,train_losses.avg=0.589707136
[iter:1440/300000],lr=0.000199989,train_losses.avg=0.588890731
[iter:1460/300000],lr=0.000199988,train_losses.avg=0.587843001
[iter:1480/300000],lr=0.000199988,train_losses.avg=0.586214900
[iter:1500/300000],lr=0.000199988,train_losses.avg=0.585017264
[iter:1520/300000],lr=0.000199987,train_losses.avg=0.583999574
[iter:1540/300000],lr=0.000199987,train_losses.avg=0.582723320
[iter:1560/300000],lr=0.000199987,train_losses.avg=0.582115471
[iter:1580/300000],lr=0.000199986,train_losses.avg=0.580963790
[iter:1600/300000],lr=0.000199986,train_losses.avg=0.580160439
[iter:1620/300000],lr=0.000199986,train_losses.avg=0.579119205
[iter:1640/300000],lr=0.000199985,train_losses.avg=0.578183115
[iter:1660/300000],lr=0.000199985,train_losses.avg=0.577228069
[iter:1680/300000],lr=0.000199985,train_losses.avg=0.576550782
[iter:1700/300000],lr=0.000199984,train_losses.avg=0.576596081
[iter:1720/300000],lr=0.000199984,train_losses.avg=0.575393498
[iter:1740/300000],lr=0.000199984,train_losses.avg=0.574301064
[iter:1760/300000],lr=0.000199983,train_losses.avg=0.572836339
[iter:1780/300000],lr=0.000199983,train_losses.avg=0.572454333
[iter:1800/300000],lr=0.000199982,train_losses.avg=0.571556449
[iter:1820/300000],lr=0.000199982,train_losses.avg=0.571423173
[iter:1840/300000],lr=0.000199982,train_losses.avg=0.570987582
[iter:1860/300000],lr=0.000199981,train_losses.avg=0.570136964
[iter:1880/300000],lr=0.000199981,train_losses.avg=0.570063531
[iter:1900/300000],lr=0.000199980,train_losses.avg=0.569729507
[iter:1920/300000],lr=0.000199980,train_losses.avg=0.569519699
[iter:1940/300000],lr=0.000199979,train_losses.avg=0.568733573
[iter:1960/300000],lr=0.000199979,train_losses.avg=0.567557156
[iter:1980/300000],lr=0.000199979,train_losses.avg=0.566572487
[iter:2000/300000],lr=0.000199978,train_losses.avg=0.566039264
/media/ntu/volume1/home/s124md303_06/.local/lib/python3.8/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
MRAE:0.45738521218299866, RMSE: 0.07464975863695145, PNSR:24.949752807617188
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[002000], Epoch[000002], learning rate : 0.000199978, Train MRAE: 0.566039264, Test MRAE: 0.457385212, Test RMSE: 0.074649759, Test PSNR: 24.949752808 
[iter:2020/300000],lr=0.000199978,train_losses.avg=0.566036940
[iter:2040/300000],lr=0.000199977,train_losses.avg=0.565149784
[iter:2060/300000],lr=0.000199977,train_losses.avg=0.564260602
[iter:2080/300000],lr=0.000199976,train_losses.avg=0.563302696
[iter:2100/300000],lr=0.000199976,train_losses.avg=0.562876880
[iter:2120/300000],lr=0.000199976,train_losses.avg=0.562258780
[iter:2140/300000],lr=0.000199975,train_losses.avg=0.561657190
[iter:2160/300000],lr=0.000199975,train_losses.avg=0.561073124
[iter:2180/300000],lr=0.000199974,train_losses.avg=0.560801327
[iter:2200/300000],lr=0.000199974,train_losses.avg=0.560165644
[iter:2220/300000],lr=0.000199973,train_losses.avg=0.559448719
[iter:2240/300000],lr=0.000199973,train_losses.avg=0.558701873
[iter:2260/300000],lr=0.000199972,train_losses.avg=0.558228374
[iter:2280/300000],lr=0.000199972,train_losses.avg=0.557744265
[iter:2300/300000],lr=0.000199971,train_losses.avg=0.557277679
[iter:2320/300000],lr=0.000199971,train_losses.avg=0.556686521
[iter:2340/300000],lr=0.000199970,train_losses.avg=0.555846393
[iter:2360/300000],lr=0.000199970,train_losses.avg=0.555178642
[iter:2380/300000],lr=0.000199969,train_losses.avg=0.554343581
[iter:2400/300000],lr=0.000199969,train_losses.avg=0.553691804
[iter:2420/300000],lr=0.000199968,train_losses.avg=0.553326130
[iter:2440/300000],lr=0.000199968,train_losses.avg=0.552764058
[iter:2460/300000],lr=0.000199967,train_losses.avg=0.552026629
[iter:2480/300000],lr=0.000199966,train_losses.avg=0.551461637
[iter:2500/300000],lr=0.000199966,train_losses.avg=0.550545871
[iter:2520/300000],lr=0.000199965,train_losses.avg=0.549900830
[iter:2540/300000],lr=0.000199965,train_losses.avg=0.549959421
[iter:2560/300000],lr=0.000199964,train_losses.avg=0.550100982
[iter:2580/300000],lr=0.000199964,train_losses.avg=0.549442708
[iter:2600/300000],lr=0.000199963,train_losses.avg=0.548924327
[iter:2620/300000],lr=0.000199963,train_losses.avg=0.548736274
[iter:2640/300000],lr=0.000199962,train_losses.avg=0.548482776
[iter:2660/300000],lr=0.000199961,train_losses.avg=0.548440456
[iter:2680/300000],lr=0.000199961,train_losses.avg=0.548366785
[iter:2700/300000],lr=0.000199960,train_losses.avg=0.547913194
[iter:2720/300000],lr=0.000199960,train_losses.avg=0.547275603
[iter:2740/300000],lr=0.000199959,train_losses.avg=0.546714485
[iter:2760/300000],lr=0.000199958,train_losses.avg=0.546016395
[iter:2780/300000],lr=0.000199958,train_losses.avg=0.545154631
[iter:2800/300000],lr=0.000199957,train_losses.avg=0.544388473
[iter:2820/300000],lr=0.000199957,train_losses.avg=0.544120073
[iter:2840/300000],lr=0.000199956,train_losses.avg=0.543373883
[iter:2860/300000],lr=0.000199955,train_losses.avg=0.543217063
[iter:2880/300000],lr=0.000199955,train_losses.avg=0.542770028
[iter:2900/300000],lr=0.000199954,train_losses.avg=0.542435884
[iter:2920/300000],lr=0.000199954,train_losses.avg=0.541967809
[iter:2940/300000],lr=0.000199953,train_losses.avg=0.541703641
[iter:2960/300000],lr=0.000199952,train_losses.avg=0.541607499
[iter:2980/300000],lr=0.000199952,train_losses.avg=0.541250169
[iter:3000/300000],lr=0.000199951,train_losses.avg=0.540491581
MRAE:0.39204737544059753, RMSE: 0.06217581778764725, PNSR:26.6807861328125
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[003000], Epoch[000003], learning rate : 0.000199951, Train MRAE: 0.540491581, Test MRAE: 0.392047375, Test RMSE: 0.062175818, Test PSNR: 26.680786133 
[iter:3020/300000],lr=0.000199950,train_losses.avg=0.539987683
[iter:3040/300000],lr=0.000199950,train_losses.avg=0.539359987
[iter:3060/300000],lr=0.000199949,train_losses.avg=0.538775623
[iter:3080/300000],lr=0.000199948,train_losses.avg=0.538279831
[iter:3100/300000],lr=0.000199948,train_losses.avg=0.538113415
[iter:3120/300000],lr=0.000199947,train_losses.avg=0.537595689
[iter:3140/300000],lr=0.000199946,train_losses.avg=0.536996365
[iter:3160/300000],lr=0.000199946,train_losses.avg=0.536218643
[iter:3180/300000],lr=0.000199945,train_losses.avg=0.535745800
[iter:3200/300000],lr=0.000199944,train_losses.avg=0.535531163
[iter:3220/300000],lr=0.000199943,train_losses.avg=0.534935236
[iter:3240/300000],lr=0.000199943,train_losses.avg=0.534372509
[iter:3260/300000],lr=0.000199942,train_losses.avg=0.533831358
[iter:3280/300000],lr=0.000199941,train_losses.avg=0.533270538
[iter:3300/300000],lr=0.000199941,train_losses.avg=0.532592535
[iter:3320/300000],lr=0.000199940,train_losses.avg=0.531880021
[iter:3340/300000],lr=0.000199939,train_losses.avg=0.531224072
[iter:3360/300000],lr=0.000199938,train_losses.avg=0.530699492
[iter:3380/300000],lr=0.000199938,train_losses.avg=0.530216992
[iter:3400/300000],lr=0.000199937,train_losses.avg=0.529947519
[iter:3420/300000],lr=0.000199936,train_losses.avg=0.529532254
[iter:3440/300000],lr=0.000199935,train_losses.avg=0.528977692
[iter:3460/300000],lr=0.000199935,train_losses.avg=0.528508723
[iter:3480/300000],lr=0.000199934,train_losses.avg=0.528080285
[iter:3500/300000],lr=0.000199933,train_losses.avg=0.527674258
[iter:3520/300000],lr=0.000199932,train_losses.avg=0.527254522
[iter:3540/300000],lr=0.000199932,train_losses.avg=0.526953995
[iter:3560/300000],lr=0.000199931,train_losses.avg=0.526521146
[iter:3580/300000],lr=0.000199930,train_losses.avg=0.525843561
[iter:3600/300000],lr=0.000199929,train_losses.avg=0.525299847
[iter:3620/300000],lr=0.000199929,train_losses.avg=0.525018990
[iter:3640/300000],lr=0.000199928,train_losses.avg=0.524649143
[iter:3660/300000],lr=0.000199927,train_losses.avg=0.524362624
[iter:3680/300000],lr=0.000199926,train_losses.avg=0.524171948
[iter:3700/300000],lr=0.000199925,train_losses.avg=0.524081826
[iter:3720/300000],lr=0.000199925,train_losses.avg=0.523655891
[iter:3740/300000],lr=0.000199924,train_losses.avg=0.523233473
[iter:3760/300000],lr=0.000199923,train_losses.avg=0.522749305
[iter:3780/300000],lr=0.000199922,train_losses.avg=0.522725761
[iter:3800/300000],lr=0.000199921,train_losses.avg=0.522303700
[iter:3820/300000],lr=0.000199920,train_losses.avg=0.522273302
[iter:3840/300000],lr=0.000199920,train_losses.avg=0.522069693
[iter:3860/300000],lr=0.000199919,train_losses.avg=0.521606743
[iter:3880/300000],lr=0.000199918,train_losses.avg=0.521147370
[iter:3900/300000],lr=0.000199917,train_losses.avg=0.520587146
[iter:3920/300000],lr=0.000199916,train_losses.avg=0.520172298
[iter:3940/300000],lr=0.000199915,train_losses.avg=0.519867837
[iter:3960/300000],lr=0.000199915,train_losses.avg=0.519356787
[iter:3980/300000],lr=0.000199914,train_losses.avg=0.518956959
[iter:4000/300000],lr=0.000199913,train_losses.avg=0.518521011
MRAE:0.37466758489608765, RMSE: 0.057767465710639954, PNSR:27.04410743713379
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[004000], Epoch[000004], learning rate : 0.000199913, Train MRAE: 0.518521011, Test MRAE: 0.374667585, Test RMSE: 0.057767466, Test PSNR: 27.044107437 
[iter:4020/300000],lr=0.000199912,train_losses.avg=0.518298984
[iter:4040/300000],lr=0.000199911,train_losses.avg=0.517841160
[iter:4060/300000],lr=0.000199910,train_losses.avg=0.517752647
[iter:4080/300000],lr=0.000199909,train_losses.avg=0.517603517
[iter:4100/300000],lr=0.000199908,train_losses.avg=0.517285764
[iter:4120/300000],lr=0.000199907,train_losses.avg=0.516837299
[iter:4140/300000],lr=0.000199907,train_losses.avg=0.516547740
[iter:4160/300000],lr=0.000199906,train_losses.avg=0.516536117
[iter:4180/300000],lr=0.000199905,train_losses.avg=0.516117275
[iter:4200/300000],lr=0.000199904,train_losses.avg=0.515618742
[iter:4220/300000],lr=0.000199903,train_losses.avg=0.515337944
[iter:4240/300000],lr=0.000199902,train_losses.avg=0.515200615
[iter:4260/300000],lr=0.000199901,train_losses.avg=0.514985502
[iter:4280/300000],lr=0.000199900,train_losses.avg=0.514722705
[iter:4300/300000],lr=0.000199899,train_losses.avg=0.514687181
[iter:4320/300000],lr=0.000199898,train_losses.avg=0.514467180
[iter:4340/300000],lr=0.000199897,train_losses.avg=0.514495969
[iter:4360/300000],lr=0.000199896,train_losses.avg=0.514280975
[iter:4380/300000],lr=0.000199895,train_losses.avg=0.514061391
[iter:4400/300000],lr=0.000199894,train_losses.avg=0.513895631
[iter:4420/300000],lr=0.000199893,train_losses.avg=0.513626039
[iter:4440/300000],lr=0.000199893,train_losses.avg=0.513268530
[iter:4460/300000],lr=0.000199892,train_losses.avg=0.513293087
[iter:4480/300000],lr=0.000199891,train_losses.avg=0.513217330
[iter:4500/300000],lr=0.000199890,train_losses.avg=0.512849033
[iter:4520/300000],lr=0.000199889,train_losses.avg=0.512348831
[iter:4540/300000],lr=0.000199888,train_losses.avg=0.511726558
[iter:4560/300000],lr=0.000199887,train_losses.avg=0.511671424
